ID,holistic_color,temperature,colorfulness,color_harmony
monochromatic/darkyellow/ansvandesluis36188629730.jpg,5.12,7.25,4.89,6.68
complementary/red_blue/22293873@N0828459103511.jpg,5.49,6.23,7.89,4.56
complementary/orange_blue/akibau25134270484.jpg,6.3,5.67,4.23,7.89
complementary/green_violet/153676340@N0542571051635.jpg,5.42,6.72,7.39,8.05
complementary/yellow_blue/argia_granuzzo31537211303.jpg,6.26,7.32,6.54,8.76
temperature/a3057-dvf_002_T.JPG,5.31,3.12,2.56,6.47
temperature/a2929-LSCRW_0052_C.jpg,5.12,4.27,2.39,6.84
complementary/orange_violet/7455207@N0519509580942.jpg,5.72,6.74,8.53,5.86
monochromatic/red/126515611@N0729736926713.jpg,6.17,7.45,5.8,6.25
complementary/green_violet/j7l718805631400.jpg,6.94,6.75,4.12,7.33
monochromatic/violet/morbokat21381640995.jpg,5.81,4.72,6.89,7.34
monochromatic/lightblue/georgepapaki25151075243.jpg,5.74,7.43,5.67,7.21
complementary/yellow_green/now-here-this27269267148.jpg,5.93,5.78,9.43,6.52
monochromatic/green/dave_whatt36958140841.jpg,5.45,7.45,5.67,7.32
monochromatic/orange/prem_mandir23877709273.jpg,6.9,8.34,2.67,7.89
monochromatic/darkorange/annkelliott29734081344.jpg,5.14,7.34,4.89,7.21
complementary/orange_green/22293873@N0831143126586.jpg,5.6,8.67,7.24,6.55
temperature/a3018-jmac_MG_0481_D.JPG,5.06,4.67,3.22,6.78
monochromatic/orange/130486237@N0732748455176.jpg,5.95,8.45,4.37,8.22
complementary/red_violet/124543858@N0625810852416.jpg,5.54,6.45,5.32,7.89
monochromatic/violet/88216124@N0531836965954.jpg,4.86,7.45,5.67,4.28
complementary/orange_blue/26081675@N0625951356884.jpg,6.18,7.36,5.42,6.89
monochromatic/darkorange/lordskully22720422831.jpg,6.25,7.24,5.33,8.09
complementary/blue_violet/muchlove201637408896454.jpg,5.1,4.0,3.5,6.5
complementary/blue_violet/64092228@N0029356084851.jpg,5.87,6.48,8.19,7.32
monochromatic/darkgreen/107009008@N0619043676763.jpg,4.98,5.13,1.08,6.97
monochromatic/white/sachivixen45004322672.jpg,9.0,6.25,4.17,7.92
monochromatic/gray/129167112@N0216331387957.jpg,5.77,3.75,6.4,7.2
complementary/blue_violet/muchlove201626247564208.jpg,5.29,5.02,9.87,6.34
complementary/red_orange/kalu_klau28431913336.jpg,5.46,7.83,4.17,6.42
monochromatic/darkorange/funch25978074113.jpg,6.29,6.48,5.92,7.33
monochromatic/orange/iceland-ho30591569304.jpg,5.92,6.73,8.56,7.84
temperature/a2819-IMG_4409_F.JPG,5.34,4.25,2.4,6.75
monochromatic/darkyellow/daleksarecoming29112941183.jpg,5.73,4.76,9.59,6.43
complementary/red_yellow/116630472@N0239805115125.jpg,6.33,8.37,7.92,6.45
monochromatic/darkgreen/134164889@N0419265319084.jpg,6.7,6.58,2.37,7.14
monochromatic/darkyellow/mrubisan14873117254.jpg,5.94,7.45,6.23,8.67
complementary/orange_blue/prem_mandir47123808831.jpg,5.82,7.34,3.21,7.89
complementary/orange_green/johnwestwood36176675452.jpg,6.51,7.63,6.78,7.24
monochromatic/violet/115473516@N0533233670785.jpg,6.09,4.52,6.73,7.45
complementary/orange_yellow/ashendra_silva30751815166.jpg,6.71,6.43,7.88,5.34
monochromatic/lightblue/98212880@N0517293625931.jpg,5.68,6.5,4.67,7.83
monochromatic/darkorange/coffee_pleaze_16850456660.jpg,6.34,7.32,5.58,4.97
temperature/a3029-07-11-17-at-07h41m24s-_MG_4654_C.jpg,5.5,6.58,3.42,7.85
complementary/red_blue/janlupus38913990620.jpg,5.01,6.82,3.24,8.67
complementary/orange_blue/slimet27803540800.jpg,6.3,6.73,3.48,7.22
complementary/red_yellow/16265291@N0037762584331.jpg,5.27,5.47,9.82,6.13
monochromatic/red/143177362@N0631014847938.jpg,5.52,8.67,2.34,7.89
temperature/a2914-WP_CRW_2888_S.JPG,5.27,4.56,3.42,7.89
complementary/yellow_blue/57288201@N0829821140853.jpg,6.47,6.27,7.82,6.49
complementary/green_blue/jrrondeau42104419534.jpg,5.52,5.67,6.32,7.54
monochromatic/blue/133020754@N0834811484210.jpg,5.34,5.32,7.86,6.54
monochromatic/blue/janlupus28915850004.jpg,6.66,6.47,7.32,8.65
temperature/a3242-20080623_at_15h18m22__MG_9919_AS.jpg,5.22,4.63,6.27,7.54
complementary/orange_green/3dbenchy19262719564.jpg,5.95,6.32,3.47,7.85
monochromatic/yellow/studiodxavier27580536476.jpg,5.91,7.34,6.21,8.45
monochromatic/orange/stehouwerrecio19203412342.jpg,5.95,8.45,4.37,8.22
monochromatic/green/55876399@N0718458767291.jpg,5.0,6.32,7.68,8.14
monochromatic/white/121153351@N0231840777385.jpg,5.1,3.27,2.14,7.86
complementary/yellow_green/145049769@N0342687699442.jpg,6.39,7.45,4.27,6.33
complementary/red_green/soniaadammurray30072995147.jpg,5.12,6.37,9.14,4.58
monochromatic/pink/134864272@N0224038961738.jpg,5.45,6.32,4.89,7.14
monochromatic/black/158725965@N0540540759391.jpg,5.9,3.67,5.34,7.12
monochromatic/darkorange/91284145@N0326067659180.jpg,6.14,6.37,7.92,5.84
complementary/red_orange/25919760@N0425971740946.jpg,5.25,7.85,4.67,6.52
complementary/blue_violet/pwitterholt27127038577.jpg,6.35,6.35,7.89,5.67
monochromatic/darkorange/granitseika33850266945.jpg,5.84,7.32,4.78,8.56
temperature/a3120-jn_20080802_0026_C.jpg,5.21,3.28,2.45,6.79
temperature/a2915-_DSC7402_C.jpg,5.94,3.74,2.46,6.89
monochromatic/darkorange/joannarb200937907265221.jpg,6.46,7.34,3.22,8.46
complementary/red_yellow/brighton_ymca41417884365.jpg,5.19,7.34,6.78,4.89
monochromatic/red/stadtbraut32359628531.jpg,5.59,7.32,4.84,7.19
temperature/a2841-_78U7968_T.JPG,4.75,4.67,3.12,6.58
monochromatic/violet/111582949@N0329958016806.jpg,5.5,4.32,4.56,6.47
monochromatic/green/ericy20219869248259.jpg,5.96,5.23,4.56,6.89
complementary/green_blue/photoartvlade16998709689.jpg,5.16,5.23,4.56,3.78
temperature/a3190-_78U7672_C.jpg,6.36,7.25,2.48,6.92
monochromatic/darkgreen/ein-m20469781692.jpg,6.37,3.41,4.62,7.89
monochromatic/darkyellow/ulliottj24208040826.jpg,6.54,6.58,7.24,8.46
monochromatic/pink/york-bus40918642045.jpg,5.68,6.45,6.02,5.76
monochromatic/green/138822748@N0724894256737.jpg,5.88,8.34,6.17,7.89
monochromatic/orange/florahaggis25179014261.jpg,6.6,7.38,3.12,8.46
temperature/a3179-kme_151_D.JPG,5.43,5.0,2.0,6.0
complementary/orange_green/124733025@N0816684929123.jpg,6.87,6.17,7.42,8.09
monochromatic/yellow/tarcitaxx16582261858.jpg,6.0,6.47,7.84,8.21
monochromatic/black/33551458@N0635021413194.jpg,6.21,4.52,2.37,6.74
monochromatic/violet/alexfedoseenko42959727965.jpg,4.89,4.56,5.67,7.89
temperature/a2923-20060619_195834__MG_9248_C.jpg,6.39,3.45,4.76,7.82
temperature/a3296-20080509_071308__MG_9701_C.jpg,5.65,4.72,2.89,7.53
complementary/yellow_green/133268400@N0518192436404.jpg,4.79,5.36,7.82,6.48
temperature/a3005-IMG_4349_S.JPG,5.99,5.67,4.34,7.12
monochromatic/white/137738341@N0522469004343.jpg,6.26,5.64,8.27,7.92
monochromatic/gray/126492163@N0321820788732.jpg,4.92,4.32,2.76,7.85
monochromatic/black/johnny_micheletto18488120808.jpg,4.02,5.67,9.41,3.28
complementary/orange_yellow/kooskoos22327161428.jpg,5.08,6.58,7.34,8.46
monochromatic/lightpink/hjnksmedia38147800221.jpg,4.98,3.72,3.58,4.16
monochromatic/darkyellow/133095026@N0632717427243.jpg,5.28,6.45,3.27,7.92
complementary/green_violet/155704708@N0243780823371.jpg,7.25,5.72,4.96,3.89
temperature/a3093-_DSC0015_T.JPG,6.07,2.36,3.14,7.82
temperature/a3116-IMG_3677_D.JPG,5.22,4.56,6.78,7.34
monochromatic/red/148740184@N0832575538273.jpg,4.96,7.65,6.3,7.2
monochromatic/red/gilleverett17843712124.jpg,5.59,6.74,2.38,7.15
monochromatic/white/razzle-075329855674571.jpg,4.82,3.47,2.15,7.89
complementary/orange_violet/soniaadammurray40205021341.jpg,5.03,5.76,9.87,2.45
complementary/yellow_violet/124419929@N0820324576608.jpg,4.47,6.14,9.87,4.32
temperature/a3029-07-11-17-at-07h41m24s-_MG_4654_AS.jpg,5.37,6.34,3.27,7.88
complementary/orange_blue/jmahto44481647871.jpg,6.39,5.76,3.42,7.89
monochromatic/darkyellow/128322353@N0222826132983.jpg,5.79,6.47,9.32,5.76
complementary/orange_yellow/bonusmile24653481234.jpg,4.47,7.28,2.46,6.34
monochromatic/darkyellow/143321258@N0643783559645.jpg,6.03,5.76,9.32,6.49
complementary/red_blue/wright-leslie17008633356.jpg,5.61,6.74,7.89,6.02
temperature/a3135-jn_20080802_0023_AS.jpg,5.57,3.47,2.15,7.32
complementary/red_blue/108340888@N0841169596050.jpg,6.45,6.47,8.32,7.25
complementary/orange_violet/55143184@N0839714702635.jpg,5.79,6.45,8.22,6.78
temperature/a2856-IMG_5016_S.JPG,6.4,5.45,3.22,7.88
monochromatic/orange/eduardonucci18006124075.jpg,6.42,7.67,3.42,8.55
monochromatic/darkyellow/beatakerekes29885397676.jpg,4.74,4.97,6.58,7.13
complementary/orange_blue/james_mans29298526737.jpg,5.84,6.5,7.23,6.78
complementary/yellow_violet/warkum8638546504341.jpg,6.0,5.76,7.42,6.89
complementary/red_yellow/22293873@N0829147963601.jpg,6.05,5.67,7.89,6.54
temperature/a3009-_I2E9083_AS.jpg,6.0,5.67,3.24,7.86
complementary/yellow_violet/135563050@N0425148277262.jpg,6.87,4.78,5.32,7.89
monochromatic/darkorange/74651448@N0843847127420.jpg,6.08,7.34,5.62,8.45
monochromatic/lightblue/86494503@N0021279117369.jpg,5.29,5.25,7.81,3.42
complementary/red_orange/38940360@N0829436218956.jpg,5.41,7.35,4.86,8.22
monochromatic/darkorange/angela-a16050042634.jpg,6.39,6.37,7.22,7.84
complementary/red_violet/weredsmith27424680703.jpg,5.62,5.27,7.43,6.89
temperature/a3305-kme_043_C.jpg,5.66,5.27,4.53,7.84
monochromatic/red/pixelatedsky41818935525.jpg,5.48,8.23,6.42,5.67
complementary/orange_blue/littlehandimages36600370075.jpg,5.94,6.8,8.34,6.27
complementary/orange_green/cokica28858579371.jpg,6.72,6.42,8.76,7.53
monochromatic/orange/144283133@N0544856419334.jpg,5.99,7.58,4.23,7.92
complementary/yellow_blue/ramonapartelli37592509456.jpg,6.17,6.73,8.59,7.22
complementary/yellow_blue/134818259@N0524206778616.jpg,5.71,3.27,4.56,7.34
complementary/blue_violet/muchlove201639331915325.jpg,4.43,6.54,9.87,2.49
complementary/orange_blue/166089714@N0440604679053.jpg,5.74,5.47,9.32,6.18
monochromatic/green/159196455@N0740158785223.jpg,5.66,4.57,6.32,7.89
temperature/a3221-JI2E3858_AS.jpg,5.14,3.78,2.56,6.49
monochromatic/orange/hc131083073165.jpg,5.7,7.32,6.58,7.89
monochromatic/black/axiomatic26458457105.jpg,5.6,2.78,3.42,7.15
monochromatic/black/134559287@N0226913428044.jpg,5.8,5.34,3.87,7.92
monochromatic/gray/brian_tardis29826845783.jpg,5.15,0.0,0.0,10.0
complementary/red_orange/31611680@N0834570750600.jpg,7.25,3.45,7.34,6.78
monochromatic/lightblue/jrrondeau42234296072.jpg,5.78,3.21,4.89,8.73
monochromatic/darkorange/132175382@N0537615201130.jpg,5.88,6.74,5.21,7.48
monochromatic/darkyellow/125293801@N0728028946464.jpg,6.32,6.87,8.54,7.23
complementary/orange_blue/kuen-cherng27266253904.jpg,6.05,6.72,7.89,8.43
monochromatic/white/ewaldmario21673992666.jpg,4.83,2.34,1.67,7.85
complementary/red_blue/okulario22677783645.jpg,5.61,5.67,3.92,7.83
complementary/red_violet/131398199@N0516952685141.jpg,4.7,7.52,5.89,6.33
complementary/red_yellow/muchlove201640748452542.jpg,4.96,5.0,7.32,4.67
monochromatic/pink/18554479@N0541435196591.jpg,5.29,5.67,3.42,7.15
temperature/a3168-_DGW6358_F.JPG,6.34,5.43,3.76,7.82
monochromatic/white/natzukasl47205228601.jpg,5.32,6.5,2.85,7.3
complementary/red_blue/ingridarth40240824544.jpg,5.84,8.56,9.42,7.89
temperature/a3008-WP_CRW_8108_AS.jpg,5.55,4.67,2.35,5.78
complementary/green_blue/photoartvlade24175791270.jpg,6.61,4.57,3.42,6.15
monochromatic/darkyellow/finlap16241298474.jpg,6.17,5.56,6.38,7.92
complementary/orange_blue/dorres22573447926.jpg,6.17,7.25,6.4,8.15
temperature/a2958-2004-07-31 13-03-42 CRW_3507_D.JPG,6.83,4.13,4.67,7.92
complementary/red_blue/calamityjan200838542246610.jpg,5.53,4.25,7.82,5.67
temperature/a2832-IMG_3391_AS.jpg,5.68,3.72,1.48,6.89
complementary/red_violet/sherlock201027649045626.jpg,6.03,7.36,6.14,8.29
temperature/a3041-_DGW6232_S.JPG,6.25,6.24,4.78,7.93
monochromatic/orange/lookatleannespictures38073763596.jpg,5.62,7.21,3.68,8.45
complementary/orange_blue/markhume45084085034.jpg,7.19,6.47,5.32,7.89
complementary/red_blue/dreadwear24663308609.jpg,5.44,4.32,3.67,7.85
temperature/a3112-WP_CRW_3862_C.jpg,5.41,4.45,2.31,6.78
complementary/orange_yellow/131642673@N0216083392304.jpg,6.25,5.5,9.75,8.25
monochromatic/orange/arichards-gallery47522511262.jpg,6.3,5.74,7.32,6.15
monochromatic/lightpink/zooming-in19706933462.jpg,6.61,6.47,4.29,7.65
temperature/a3114-jmacdscf0563_T.JPG,5.29,3.24,2.56,6.89
complementary/red_orange/144614654@N0428092208935.jpg,7.02,5.64,9.46,7.31
monochromatic/red/villarhapsody44309506942.jpg,5.31,5.12,9.86,6.33
complementary/orange_yellow/honzeen21923496000.jpg,6.24,7.43,4.89,8.67
temperature/a3019-jn_20071005_0002_D.JPG,4.99,3.47,4.19,5.62
complementary/orange_yellow/handofbod26017562543.jpg,5.58,7.46,3.18,6.89
temperature/a2939-20080702_at_00h12m52_MG_3193_D.JPG,6.64,3.14,2.47,7.85
temperature/a2927-jmac_MG_5844_D.JPG,4.74,2.35,1.48,6.57
temperature/a2956-KE_-0035_F.JPG,5.08,5.73,3.46,7.22
monochromatic/lightpink/140791157@N0839649297064.jpg,5.13,5.74,6.88,7.43
monochromatic/lightpink/bbalaji43102531872.jpg,5.1,6.27,4.82,7.39
monochromatic/gray/satiti3323611511846.jpg,6.26,2.34,1.67,7.21
monochromatic/blue/amazingsky35157852163.jpg,5.96,4.65,6.23,7.89
monochromatic/gray/franzj46620656141.jpg,5.29,2.37,1.22,7.84
monochromatic/violet/acreb23150699260.jpg,6.86,6.75,4.89,7.32
complementary/orange_blue/121055687@N0632176743046.jpg,5.25,6.74,7.28,8.61
temperature/a3167-_DSC0035_D.JPG,5.01,4.56,5.24,6.78
complementary/red_orange/105134205@N0617829575394.jpg,5.8,8.23,6.45,7.89
complementary/orange_yellow/146822506@N0533218548090.jpg,6.08,7.14,2.87,8.56
monochromatic/white/dimlamp22340978811.jpg,4.08,4.12,2.34,6.78
monochromatic/violet/steventhompson3831578981603.jpg,5.06,6.32,8.56,4.27
monochromatic/green/69839729@N0824554830815.jpg,6.08,5.43,2.58,7.76
complementary/orange_violet/muchlove201624875866607.jpg,4.86,5.67,4.34,3.21
complementary/green_blue/muchlove201627263134453.jpg,5.65,4.75,6.48,7.93
temperature/a3060-kme_369_C.jpg,5.68,3.27,2.14,7.86
complementary/red_orange/picturepursuit18977063944.jpg,5.35,5.73,9.48,6.89
monochromatic/orange/ianredding24139534282.jpg,5.03,8.64,4.32,7.89
complementary/red_violet/sue90ca25858141134.jpg,6.99,6.47,7.82,6.19
complementary/red_violet/vftsai31514092155.jpg,5.83,7.83,6.47,7.14
monochromatic/lightblue/songofthesky33474719926.jpg,5.65,6.28,3.54,7.46
temperature/a3041-_DGW6232_F.JPG,5.98,6.57,4.29,8.36
complementary/red_blue/juiedesai19391601268.jpg,5.64,3.76,4.42,7.85
temperature/a3005-IMG_4349_AS.jpg,6.01,5.67,4.23,7.86
complementary/red_orange/62532775@N0334709846652.jpg,5.74,8.76,5.39,2.48
monochromatic/red/94419712@N0727723965064.jpg,5.55,7.52,6.87,7.34
complementary/red_orange/zwsite31022255996.jpg,5.06,6.67,4.23,7.89
complementary/red_orange/26783226@N0431536423670.jpg,6.11,5.67,8.29,4.13
temperature/a2861-IMG_4397_F.JPG,6.86,4.62,3.87,7.23
temperature/a2888-kme_480_T.JPG,5.76,3.41,2.67,5.32
monochromatic/darkyellow/21892180@N0444420532751.jpg,5.44,7.45,6.78,7.33
complementary/yellow_green/funkdooby17007352137.jpg,5.52,7.65,8.34,5.89
complementary/red_yellow/jason_cobb29143433858.jpg,5.53,7.23,8.76,5.89
complementary/red_violet/peterscherub25252928942.jpg,4.2,8.36,4.72,6.85
monochromatic/blue/judithw201024591185695.jpg,5.58,6.73,4.58,7.22
complementary/orange_violet/grumpybaldprof26016400636.jpg,7.25,6.42,4.76,7.89
monochromatic/darkorange/rednomadoz43517894542.jpg,6.3,7.45,4.63,6.82
monochromatic/darkyellow/40996626@N0317265125115.jpg,6.08,6.47,4.29,7.83
monochromatic/lightpink/136168352@N0727695936952.jpg,5.94,6.5,7.3,7.1
monochromatic/orange/flatfoot47123271505462.jpg,5.88,6.23,4.56,8.79
monochromatic/black/hot-ice6333496870346.jpg,5.91,3.23,2.67,7.91
complementary/red_green/les_welton26562564995.jpg,6.86,4.61,9.57,6.42
monochromatic/darkgreen/schweizerrolf36410359986.jpg,5.66,5.27,3.74,6.59
complementary/yellow_green/ansvandesluis28351805971.jpg,4.75,6.74,7.32,8.56
complementary/orange_green/b_ionescu29321740915.jpg,5.76,6.57,7.84,4.23
complementary/yellow_violet/soniaadammurray38649782850.jpg,5.0,2.43,1.76,3.58
monochromatic/darkorange/50839749@N0822447131758.jpg,6.11,6.43,3.17,7.52
temperature/a3158-08-05-24-at-14h51m20s-_78U8129_F.JPG,5.6,4.23,4.78,6.89
monochromatic/gray/131732797@N0732269553587.jpg,5.55,3.25,2.6,7.85
temperature/a2865-jmac_DSC3556_S.JPG,5.86,3.75,2.39,6.84
complementary/orange_green/118157402@N0444933128161.jpg,6.7,7.32,8.56,6.49
complementary/blue_violet/bontegram33626987212.jpg,5.4,5.0,3.34,7.48
monochromatic/orange/forkcandles26636866356.jpg,6.97,7.34,5.67,8.21
temperature/a3146-kme_507_C.jpg,5.52,4.56,1.89,6.27
monochromatic/darkgreen/edoardogobattoni21327797561.jpg,4.75,6.34,7.89,5.67
monochromatic/violet/thegreenalbum23534902719.jpg,5.99,4.32,4.56,7.89
complementary/green_blue/jackiecrossley35966556506.jpg,5.69,4.37,7.58,5.46
monochromatic/darkyellow/darrellg20041419790.jpg,6.25,6.87,3.24,7.39
monochromatic/lightblue/heidisouthworth32347504360.jpg,5.19,6.33,4.78,7.65
temperature/a3082-CRW_0184_S.JPG,5.89,5.73,3.52,6.48
monochromatic/red/128150503@N0229213328285.jpg,5.48,6.32,1.07,7.89
monochromatic/pink/fotostreams33345386160.jpg,4.96,7.5,3.42,6.89
monochromatic/white/sue90ca32089445125.jpg,6.71,7.32,8.45,6.78
temperature/a3282-_MG_6990_T.JPG,6.39,3.14,2.39,6.58
monochromatic/darkyellow/128876880@N0830867590300.jpg,6.06,7.42,9.67,5.34
monochromatic/yellow/138881213@N0630298183681.jpg,5.54,7.82,6.47,5.39
complementary/yellow_blue/kinoreve7622698050341.jpg,6.43,6.24,7.86,8.47
monochromatic/green/9247837@N0231548317524.jpg,5.95,6.78,5.23,7.62
complementary/yellow_green/144679130@N0529817595711.jpg,6.28,7.23,5.16,8.09
complementary/green_violet/souloftheforest24498559310.jpg,6.59,6.45,4.78,7.85
complementary/blue_violet/muchlove201626267402929.jpg,4.32,6.57,8.34,4.22
monochromatic/orange/134864272@N0228083736931.jpg,6.29,7.35,5.67,6.42
monochromatic/gray/94491727@N0423128795559.jpg,5.52,4.96,2.37,7.84
monochromatic/yellow/giovannimuscara17856921495.jpg,5.71,7.83,6.47,8.29
monochromatic/darkorange/142078766@N0443373368945.jpg,5.85,6.73,4.89,5.67
temperature/a3169-jmacdscf0053_AS.jpg,5.22,3.27,2.34,6.78
complementary/yellow_violet/muchlove201639682935225.jpg,5.51,5.47,8.64,3.29
complementary/orange_green/128089081@N0430291286642.jpg,5.78,6.74,5.12,7.89
complementary/yellow_violet/95418679@N0519686434204.jpg,6.36,6.25,4.81,6.92
monochromatic/violet/soniaadammurray31537386253.jpg,6.02,5.47,7.86,4.23
monochromatic/black/lisa-37-lethen40194462552.jpg,5.68,4.67,6.54,7.3
monochromatic/darkyellow/136737348@N0726689333178.jpg,6.03,4.52,7.33,6.89
monochromatic/green/vicomunication19269087582.jpg,5.93,6.52,7.34,8.46
monochromatic/orange/adam_swaine30718861866.jpg,5.32,7.34,6.78,7.22
temperature/a2893-kme_332_D.JPG,5.62,4.78,3.24,7.65
monochromatic/yellow/b0b0b17265780486.jpg,5.53,7.34,2.58,6.89
complementary/green_violet/zaza-rose42733389324.jpg,7.04,5.68,6.47,7.85
complementary/green_blue/juliofromero27067928760.jpg,6.02,6.5,4.25,7.1
monochromatic/darkorange/soniaadammurray46782363654.jpg,5.02,5.86,9.42,3.67
monochromatic/darkorange/38815309@N0437176916064.jpg,5.38,6.34,5.78,7.21
complementary/orange_violet/125269494@N0233483409876.jpg,6.03,6.38,5.47,7.92
complementary/red_violet/muchlove201636864764363.jpg,4.94,7.42,5.33,4.89
temperature/a3181-DSC_0144_D.JPG,4.88,4.67,2.15,7.82
monochromatic/violet/nicolariley18458199663.jpg,6.86,5.32,6.78,7.43
monochromatic/red/125567240@N0233054796264.jpg,6.42,7.56,8.49,7.22
temperature/a2831-_MG_3139_F.JPG,5.73,5.67,4.22,6.78
monochromatic/blue/dreadwear24663308609.jpg,5.44,4.23,4.56,7.89
temperature/a2987-20080708_at_22h33m08_78U9588_F.JPG,5.6,3.14,2.56,5.78
complementary/blue_violet/130640348@N0226124813861.jpg,5.61,4.63,6.48,7.92
monochromatic/gray/153402229@N0833035944893.jpg,7.32,1.43,1.57,7.92
temperature/a3043-jmac_MG_6976_AS.jpg,6.14,4.12,3.47,6.89
monochromatic/pink/52749884@N0234444146076.jpg,5.47,6.34,4.25,5.89
monochromatic/gray/warmoezenier34210811935.jpg,5.03,0.0,0.0,10.0
complementary/yellow_green/john_plus_nikon23726289108.jpg,4.97,6.47,8.92,3.39
temperature/a2920-IMG_4177_T.JPG,5.77,3.47,1.93,6.58
temperature/a3007-07-11-28-at-10h38m19s-_MG_7488_S.JPG,6.01,3.67,6.52,7.45
monochromatic/darkyellow/haberlea37378279321.jpg,5.33,5.67,7.25,8.9
monochromatic/orange/sougatasinha28114229762.jpg,6.06,6.42,7.83,8.56
complementary/green_violet/tonybrasier26399551036.jpg,5.84,4.37,8.24,7.65
temperature/a3088-kme_286_C.jpg,5.98,3.57,2.84,7.69
complementary/red_green/ziggyimages26274897301.jpg,4.16,7.24,9.78,4.15
monochromatic/lightpink/prem_mandir27954282203.jpg,7.18,6.45,5.37,7.92
monochromatic/orange/calzer21792433745.jpg,5.31,7.68,6.34,8.52
monochromatic/orange/kimshand29838683633.jpg,5.88,7.23,6.78,7.94
monochromatic/darkyellow/quiricus22358545518.jpg,5.59,7.65,2.34,7.89
monochromatic/red/granitseika40452459103.jpg,5.34,7.35,4.22,7.89
complementary/yellow_violet/debbiedeboo16783364960.jpg,5.84,7.46,6.89,5.34
monochromatic/red/psjeremy17176430609.jpg,5.68,7.43,5.12,6.89
monochromatic/darkyellow/87039642@N0036522520176.jpg,6.09,9.24,2.76,8.59
complementary/red_violet/137377768@N0324151239486.jpg,4.99,6.45,7.28,6.92
monochromatic/darkorange/jayneboo30169415130.jpg,6.53,6.23,4.58,7.86
temperature/a3063-dgw_138_T.JPG,5.92,3.14,2.56,6.89
complementary/red_green/143817618@N0330964147176.jpg,4.88,5.0,10.0,2.5
temperature/a3130-_DGW6351_C.jpg,6.38,4.57,6.32,7.89
monochromatic/red/136942150@N0234001181523.jpg,6.28,6.23,7.58,5.94
complementary/red_green/antoniomartos16420986980.jpg,5.88,6.45,8.67,5.32
monochromatic/white/tomek_niedzwiedz23862880628.jpg,5.67,3.41,4.67,7.89
temperature/a3212-_MG_1504_AS.jpg,5.42,6.23,4.17,7.89
monochromatic/darkyellow/129415279@N0645699292462.jpg,6.47,7.34,5.76,8.21
temperature/a3249-IMG_5045_D.JPG,6.72,4.23,2.87,7.12
monochromatic/green/sjw_pics29110590345.jpg,5.66,5.67,6.24,7.89
complementary/yellow_blue/60560749@N0437639099386.jpg,6.47,7.43,4.58,8.11
complementary/red_yellow/46546035@N0816785442804.jpg,6.45,4.56,6.74,7.22
monochromatic/orange/lordv30899299110.jpg,4.7,7.35,4.87,8.22
monochromatic/red/159435890@N0230872593208.jpg,7.23,7.86,5.42,6.89
monochromatic/darkorange/124733025@N0817080152418.jpg,5.67,4.67,6.48,7.82
complementary/orange_violet/74390035@N0244359114955.jpg,5.79,6.29,3.84,7.61
complementary/blue_violet/69824043@N0735669889974.jpg,5.02,4.62,5.48,7.33
complementary/orange_violet/146010090@N0247409707302.jpg,4.96,8.34,6.78,4.12
complementary/yellow_green/anjahauser40568191972.jpg,7.52,6.47,4.29,7.65
monochromatic/red/abrideu-sets35257434951.jpg,6.82,7.34,6.78,7.45
temperature/a2897-IMG_6046_D.JPG,5.07,6.37,2.84,7.61
temperature/a3314-IMG_4110_S.JPG,4.69,3.45,1.63,5.72
complementary/yellow_violet/ramseyn23831591503.jpg,5.58,5.67,3.12,6.58
temperature/a2858-GrassleyCase-5374_AS.jpg,5.41,4.67,2.13,6.21
monochromatic/darkyellow/98844125@N0423799078388.jpg,6.44,7.65,4.22,7.89
monochromatic/green/tane_needlemind26077477722.jpg,5.89,5.12,3.46,7.89
temperature/a2986-_DGW6325_C.jpg,5.11,4.32,2.76,6.85
monochromatic/yellow/117737062@N0212565260224.jpg,6.34,6.73,5.92,7.65
monochromatic/violet/_majestiele16259929964.jpg,5.38,3.21,4.56,7.89
monochromatic/blue/89509442@N0027510606170.jpg,5.98,5.12,4.87,7.94
monochromatic/gray/photodejour32675195085.jpg,5.52,3.72,2.45,7.31
temperature/a2819-IMG_4409_D.JPG,5.13,3.47,2.35,7.2
monochromatic/darkorange/dila133738453281515.jpg,5.8,6.48,8.93,5.74
complementary/yellow_blue/muchlove201626336970518.jpg,6.08,5.0,8.56,6.74
complementary/red_orange/151266576@N0337603909162.jpg,6.48,7.34,2.86,6.49
monochromatic/pink/amnellanna20208898489.jpg,5.58,5.55,9.86,6.34
complementary/blue_violet/prasaddas124592161211.jpg,6.09,5.61,8.24,6.47
monochromatic/darkorange/paulsmeets32537911717.jpg,5.38,6.37,7.92,5.61
monochromatic/darkorange/124733025@N0817569444592.jpg,6.3,7.32,8.46,6.19
complementary/red_blue/kuen-cherng27514514594.jpg,6.19,4.23,5.76,8.59
temperature/a3171-jmac_DSC0972_T.JPG,5.03,2.76,1.63,5.97
complementary/yellow_blue/makkus32898447846.jpg,6.04,6.57,7.89,8.34
temperature/a3034-_DGW6331_AS.jpg,6.16,6.34,3.72,7.98
complementary/orange_blue/steelhead201026043762917.jpg,6.01,5.25,3.47,7.82
complementary/blue_violet/93560853@N0616815683354.jpg,6.04,5.12,7.85,6.94
monochromatic/darkyellow/anymotion16999566928.jpg,7.04,6.15,4.92,7.03
temperature/a3078-050620_174150_MG_3158_F.JPG,5.31,4.27,3.65,7.82
